Transaction_ID,Date,Raw_Description,Category,Amount,Card,Source_Type,Currency,Is_Fraud,Is_Recurring
TXN01492,2019-07-11 02:03:01,Hudson-ratke,Grocery,320.18,Visa Classic,credit_card,USD,True,True
TXN01836,2019-07-11 04:31:39,Padberg-welch,Grocery,125.72,PayPal,digital_wallet,USD,False,True
TXN01433,2019-07-11 07:39:39,Lockman Ltd,Grocery,94.97,Revolut,digital_wallet,USD,False,True
TXN04454,2019-07-11 10:31:53,Quitzon,Shopping,139.39,Visa Classic,credit_card,USD,False,True
TXN04557,2019-07-11 21:41:22,Pouros-haag,Shopping,125.34,Revolut,digital_wallet,USD,False,True
TXN02070,2019-07-11 22:09:33,Greenholt Ltd,Health Fitness,63.89,Revolut,digital_wallet,USD,False,True
TXN03517,2019-07-12 04:58:15,Balistreri-nader,Misc,313.29,Revolut,digital_wallet,USD,False,True
TXN01629,2019-07-12 05:57:20,Koepp-parker,Grocery,96.67,Revolut,digital_wallet,USD,False,True
TXN04276,2019-07-12 08:34:42,Terry-huel,Shopping,31.42,Revolut,digital_wallet,USD,False,True
TXN00055,2019-07-12 08:56:22,Schaefer,Entertainment,2.47,Revolut,digital_wallet,USD,False,True
TXN01123,2019-07-12 09:15:48,Harber Inc,Gas Transport,57.74,Trade Republic,investment_account,USD,False,True
TXN02733,2019-07-12 12:09:44,Pacocha-weissnat,Kids Pets,38.99,PayPal,digital_wallet,USD,False,True
TXN02903,2019-07-12 15:26:41,Larkin Ltd,Kids Pets,31.74,Revolut,digital_wallet,USD,False,True
TXN04356,2019-07-12 18:58:39,Fisher-schowalter,Shopping,3026.86,Revolut,digital_wallet,USD,False,True
TXN04712,2019-07-13 01:26:01,Jacobi And Sons,Shopping,1.32,Revolut,digital_wallet,USD,False,True
TXN01599,2019-07-13 06:18:21,Kovacek,Grocery,51.41,Revolut,digital_wallet,USD,False,True
TXN01016,2019-07-13 11:56:26,Schaefer,Gas Transport,50.12,Mastercard Gold,credit_card,USD,False,True
TXN03942,2019-07-13 14:53:38,Emmerich-rau,Personal Care,17.81,Revolut,digital_wallet,USD,False,True
TXN02777,2019-07-13 15:52:44,Rau-robel,Kids Pets,22.23,Revolut,digital_wallet,USD,False,True
TXN03146,2019-07-13 17:56:28,Rodriguez,Misc,5.35,Revolut,digital_wallet,USD,False,True
TXN00373,2019-07-13 23:10:36,Jakubowski Group,Food Dining,87.47,Revolut,digital_wallet,USD,False,True
TXN00627,2019-07-13 23:36:45,Weber And Sons,Food Dining,8.77,Visa Classic,credit_card,USD,False,True
TXN01325,2019-07-14 05:17:35,Rowe-vandervort,Grocery,36.18,Visa Classic,credit_card,USD,False,True
TXN04398,2019-07-14 06:29:41,Goyette,Shopping,3.63,Revolut,digital_wallet,USD,False,True
TXN02551,2019-07-14 17:31:34,Kling,Home,84.26,Trade Republic,investment_account,USD,False,True
TXN02665,2019-07-14 22:30:10,O'connell,Home,88.44,PayPal,digital_wallet,USD,False,True
TXN04757,2019-07-14 23:13:21,Pouros-haag,Shopping,8.71,Mastercard Gold,credit_card,USD,False,True
TXN03563,2019-07-14 23:17:31,Balistreri-nader,Misc,4.23,Trade Republic,investment_account,USD,False,True
TXN03899,2019-07-14 23:43:55,Kihn,Personal Care,12.56,Trade Republic,investment_account,USD,False,True
TXN03526,2019-07-15 03:20:32,Reynolds-schinner,Misc,84.78,Revolut,digital_wallet,USD,False,True
TXN03535,2019-07-15 07:31:08,Buckridge Plc,Misc,28.42,Trade Republic,investment_account,USD,False,True
TXN01608,2019-07-15 07:43:47,Rutherford-mertz,Grocery,53.4,Revolut,digital_wallet,USD,False,True
TXN01471,2019-07-15 09:21:18,Moen,Grocery,194.69,Visa Classic,credit_card,USD,False,True
TXN01015,2019-07-15 10:55:17,Kuvalis Ltd,Gas Transport,72.04,Visa Classic,credit_card,USD,False,True
TXN02150,2019-07-15 12:39:53,Hintz,Health Fitness,2.75,Visa Classic,credit_card,USD,False,True
TXN02652,2019-07-15 13:52:39,Gulgowski Llc,Home,10.09,Mastercard Gold,credit_card,USD,False,True
TXN02780,2019-07-15 18:16:16,Schoen-quigley,Kids Pets,78.09,Trade Republic,investment_account,USD,False,True
TXN02549,2019-07-15 18:30:03,Wuckert,Home,36.36,Revolut,digital_wallet,USD,False,True
TXN02160,2019-07-15 20:48:37,Hermiston,Health Fitness,69.96,Trade Republic,investment_account,USD,False,True
TXN01723,2019-07-16 01:38:18,Bauch-raynor,Grocery,101.15,Revolut,digital_wallet,USD,False,True
TXN03183,2019-07-16 05:54:58,Kris-weimann,Misc,174.33,PayPal,digital_wallet,USD,False,True
TXN04228,2019-07-16 08:08:37,Gerlach Inc,Shopping,3.65,Revolut,digital_wallet,USD,False,True
TXN04184,2019-07-16 12:07:32,Boyer-reichert,Shopping,7.16,Trade Republic,investment_account,USD,False,True
TXN02313,2019-07-16 15:42:45,Pollich Llc,Home,159.24,Mastercard Gold,credit_card,USD,False,True
TXN03309,2019-07-16 20:02:49,Hayes,Misc,7.21,Revolut,digital_wallet,USD,False,True
TXN02437,2019-07-16 20:08:15,Medhurst Inc,Home,44.33,Mastercard Gold,credit_card,USD,False,True
TXN00714,2019-07-17 01:06:28,Sporer Inc,Gas Transport,79.92,PayPal,digital_wallet,USD,False,True
TXN00774,2019-07-17 05:28:29,Reilly,Gas Transport,56.17,Visa Classic,credit_card,USD,False,True
TXN01996,2019-07-17 15:29:21,Brown,Health Fitness,22.89,PayPal,digital_wallet,USD,False,True
TXN03681,2019-07-17 16:30:03,Auer Llc,Personal Care,93.74,Mastercard Gold,credit_card,USD,False,True
TXN03804,2019-07-17 16:47:34,Marvin-lind,Personal Care,56.94,Visa Classic,credit_card,USD,False,True
TXN02022,2019-07-17 21:15:13,Runte,Health Fitness,76.0,Visa Classic,credit_card,USD,False,True
TXN03608,2019-07-17 21:54:29,Wiza,Misc,12.12,Mastercard Gold,credit_card,USD,False,True
TXN02987,2019-07-17 22:51:01,Nolan-williamson,Kids Pets,17.54,Revolut,digital_wallet,USD,False,True
TXN03306,2019-07-18 09:27:28,Kuhn Llc,Misc,326.71,Visa Classic,credit_card,USD,False,True
TXN00552,2019-07-18 15:46:11,Schulist Ltd,Food Dining,163.81,Mastercard Gold,credit_card,USD,False,True
TXN04153,2019-07-18 17:51:36,Little,Shopping,5.66,Revolut,digital_wallet,USD,False,True
TXN02574,2019-07-18 22:59:38,Botsford And Sons,Home,75.2,Mastercard Gold,credit_card,USD,False,True
TXN04322,2019-07-18 23:49:04,Romaguera,Shopping,7.7,Revolut,digital_wallet,USD,False,True
TXN01421,2019-07-19 00:46:28,Dubuque Llc,Grocery,119.43,Revolut,digital_wallet,USD,False,True
TXN01322,2019-07-19 00:55:54,Vonrueden Group,Grocery,72.99,Visa Classic,credit_card,USD,False,True
TXN01848,2019-07-19 01:39:22,Doyle Ltd,Grocery,130.94,Trade Republic,investment_account,USD,False,True
TXN04078,2019-07-19 02:46:41,Stamm-witting,Shopping,5.8,Revolut,digital_wallet,USD,False,True
TXN00017,2019-07-19 05:36:11,Johns-hoeger,Entertainment,98.79,Mastercard Gold,credit_card,USD,False,True
TXN04016,2019-07-19 11:19:02,Schmeler,Shopping,2.64,Trade Republic,investment_account,USD,False,True
TXN04136,2019-07-19 12:50:10,Fisher-schowalter,Shopping,7.05,Trade Republic,investment_account,USD,False,True
TXN03080,2019-07-19 13:40:02,Weber,Kids Pets,12.3,Trade Republic,investment_account,USD,False,True
TXN03626,2019-07-19 15:45:28,Towne Llc,Misc,7.6,Mastercard Gold,credit_card,USD,False,True
TXN02290,2019-07-19 17:19:02,Kling,Home,47.22,Mastercard Gold,credit_card,USD,False,True
TXN00776,2019-07-20 04:25:52,Corwin-collins,Gas Transport,58.35,Mastercard Gold,credit_card,USD,False,True
TXN04225,2019-07-20 05:14:58,Schumm Plc,Shopping,95.67,Mastercard Gold,credit_card,USD,False,True
TXN01589,2019-07-20 05:27:00,Rau And Sons,Grocery,206.24,Trade Republic,investment_account,USD,False,True
TXN01035,2019-07-20 06:38:38,Raynor,Gas Transport,71.97,Revolut,digital_wallet,USD,False,True
TXN04815,2019-07-20 06:58:21,Jewess Llc,Shopping,151.77,Visa Classic,credit_card,USD,False,True
TXN04646,2019-07-20 11:25:02,Conroy Ltd,Shopping,19.26,Trade Republic,investment_account,USD,False,True
TXN02097,2019-07-20 12:04:21,Adams-barrows,Health Fitness,14.68,Visa Classic,credit_card,USD,False,True
TXN03733,2019-07-20 13:12:09,Schmeler-howe,Personal Care,163.36,Mastercard Gold,credit_card,USD,False,True
TXN00630,2019-07-20 14:53:43,Jast And Sons,Food Dining,3.83,Mastercard Gold,credit_card,USD,False,True
TXN02543,2019-07-20 15:13:53,Wuckert,Home,80.97,PayPal,digital_wallet,USD,False,True
TXN03744,2019-07-20 15:47:38,Crooks And Sons,Personal Care,6.38,Revolut,digital_wallet,USD,False,True
TXN04617,2019-07-20 16:41:47,Pacocha-bauch,Shopping,3.95,Visa Classic,credit_card,USD,False,True
TXN04239,2019-07-20 23:36:04,Hills-witting,Shopping,1.99,PayPal,digital_wallet,USD,False,True
TXN03189,2019-07-21 02:11:32,Kerluke,Misc,362.71,Revolut,digital_wallet,USD,False,True
TXN03609,2019-07-21 10:40:36,Balistreri-nader,Misc,4.52,Trade Republic,investment_account,USD,False,True
TXN00307,2019-07-21 12:01:53,Larkin,Entertainment,21.48,PayPal,digital_wallet,USD,False,True
TXN02599,2019-07-21 16:04:29,Bahringer,Home,39.37,Visa Classic,credit_card,USD,False,True
TXN03798,2019-07-21 16:07:38,Wilkinson Llc,Personal Care,31.47,Trade Republic,investment_account,USD,False,True
TXN02376,2019-07-21 16:42:23,Terry Ltd,Home,41.1,Revolut,digital_wallet,USD,False,True
TXN02784,2019-07-21 17:05:25,Ruecker-mayert,Kids Pets,53.67,Mastercard Gold,credit_card,USD,False,True
TXN02390,2019-07-21 17:38:08,Durgan,Home,86.83,Mastercard Gold,credit_card,USD,False,True
TXN04687,2019-07-21 18:28:19,Macejkovic-lesch,Shopping,3.49,Revolut,digital_wallet,USD,False,True
TXN04512,2019-07-21 23:59:42,Pagac Llc,Shopping,15.71,Trade Republic,investment_account,USD,False,True
TXN01813,2019-07-22 01:23:50,Kovacek,Grocery,61.26,PayPal,digital_wallet,USD,False,True
TXN01109,2019-07-22 01:45:23,Brekke And Sons,Gas Transport,66.59,Revolut,digital_wallet,USD,False,True
TXN04182,2019-07-22 05:20:35,Towne,Shopping,79.73,Mastercard Gold,credit_card,USD,False,True
TXN03239,2019-07-22 07:00:06,Welch Inc,Misc,35.63,Trade Republic,investment_account,USD,False,False
TXN01232,2019-07-22 10:36:41,Dicki Ltd,Grocery,17.92,PayPal,digital_wallet,USD,False,True
TXN02653,2019-07-22 12:29:46,Stark-koss,Home,76.59,Trade Republic,investment_account,USD,False,True
TXN03521,2019-07-22 14:11:11,Wintheiser,Misc,6.59,Visa Classic,credit_card,USD,False,True
TXN02267,2019-07-22 14:59:14,Medhurst Inc,Home,5.26,Revolut,digital_wallet,USD,False,True
TXN03565,2019-07-22 15:32:05,Thiel Plc,Misc,6.41,Revolut,digital_wallet,USD,False,True
TXN02935,2019-07-22 17:51:30,Waelchi Inc,Kids Pets,20.45,Revolut,digital_wallet,USD,False,True
TXN00710,2019-07-22 18:06:01,Mccullough,Food Dining,178.31,PayPal,digital_wallet,USD,False,True
TXN02145,2019-07-22 18:45:32,Runte,Health Fitness,93.98,PayPal,digital_wallet,USD,False,True
TXN02242,2019-07-22 19:01:13,O'connell-ullrich,Home,36.2,Revolut,digital_wallet,USD,False,True
TXN00575,2019-07-22 19:17:27,Abernathy And Sons,Food Dining,67.05,Revolut,digital_wallet,USD,False,True
TXN00404,2019-07-22 23:33:44,Leannon-ward,Food Dining,7.72,Trade Republic,investment_account,USD,False,True
TXN03169,2019-07-23 12:47:43,Johnson,Misc,8.06,Visa Classic,credit_card,USD,False,True
TXN02667,2019-07-23 15:01:41,Botsford Plc,Home,14.53,Visa Classic,credit_card,USD,False,True
TXN04653,2019-07-23 16:05:17,Turner And Sons,Shopping,1.63,PayPal,digital_wallet,USD,False,True
TXN01928,2019-07-23 20:39:02,Greenholt Ltd,Health Fitness,32.57,Mastercard Gold,credit_card,USD,False,True
TXN04095,2019-07-23 23:51:18,Mosciski,Shopping,78.07,Revolut,digital_wallet,USD,False,True
TXN01289,2019-07-24 07:51:14,Ortiz Group,Grocery,28.1,PayPal,digital_wallet,USD,False,False
TXN04421,2019-07-24 12:37:18,Pouros-conroy,Shopping,3.87,PayPal,digital_wallet,USD,False,True
TXN02499,2019-07-24 13:32:16,Windler,Home,9.62,PayPal,digital_wallet,USD,False,True
TXN04406,2019-07-24 15:17:41,Bins,Shopping,37.49,Visa Classic,credit_card,USD,False,True
TXN04948,2019-07-24 22:01:28,Block-hauck,Travel,4.7,Revolut,digital_wallet,USD,False,True
TXN02843,2019-07-24 23:42:56,Gleason And Sons,Kids Pets,46.31,PayPal,digital_wallet,USD,False,True
TXN01000,2019-07-25 00:59:54,Mraz-herzog,Gas Transport,48.97,Visa Classic,credit_card,USD,False,True
TXN03314,2019-07-25 02:25:38,Hayes,Misc,85.91,Trade Republic,investment_account,USD,False,True
TXN01757,2019-07-25 04:34:30,Bauch-raynor,Grocery,87.27,Visa Classic,credit_card,USD,False,True
TXN01090,2019-07-25 06:17:39,Bartoletti-wunsch,Gas Transport,56.81,PayPal,digital_wallet,USD,False,True
TXN01166,2019-07-25 09:26:05,Lind,Gas Transport,72.54,Trade Republic,investment_account,USD,False,True
TXN03038,2019-07-25 13:33:41,Windler Llc,Kids Pets,62.59,PayPal,digital_wallet,USD,False,True
TXN03770,2019-07-25 14:12:54,Nienow,Personal Care,106.18,Mastercard Gold,credit_card,USD,False,True
TXN02331,2019-07-25 15:26:20,Prosacco,Home,14.73,Revolut,digital_wallet,USD,False,True
TXN02844,2019-07-25 22:56:33,Beer-jast,Kids Pets,46.82,PayPal,digital_wallet,USD,False,True
TXN01772,2019-07-26 00:48:36,Mosciski,Grocery,97.76,Revolut,digital_wallet,USD,False,True
TXN01005,2019-07-26 10:40:33,Tillman,Gas Transport,63.88,PayPal,digital_wallet,USD,False,True
TXN02689,2019-07-26 13:41:20,Ullrich Ltd,Kids Pets,23.44,Visa Classic,credit_card,USD,False,True
TXN03826,2019-07-26 15:14:36,Walter,Personal Care,28.07,Mastercard Gold,credit_card,USD,False,True
TXN00676,2019-07-26 18:06:49,Feil,Food Dining,123.13,Trade Republic,investment_account,USD,False,True
TXN02302,2019-07-26 18:24:40,White And Sons,Home,24.53,Mastercard Gold,credit_card,USD,False,True
TXN00456,2019-07-26 18:59:14,O'keefe-wisoky,Food Dining,56.95,Trade Republic,investment_account,USD,False,True
TXN03818,2019-07-26 19:10:24,Walter,Personal Care,39.09,PayPal,digital_wallet,USD,False,True
TXN04331,2019-07-27 02:43:02,Zboncak,Shopping,7.5,Trade Republic,investment_account,USD,False,True
TXN04064,2019-07-27 08:23:10,Reichert,Shopping,3.47,Trade Republic,investment_account,USD,False,True
TXN01924,2019-07-27 13:27:45,Dare-gibson,Health Fitness,83.31,Visa Classic,credit_card,USD,False,True
TXN04704,2019-07-27 17:03:15,Okuneva,Shopping,6.84,Visa Classic,credit_card,USD,False,True
TXN02539,2019-07-27 17:54:16,Ernser-feest,Home,219.7,PayPal,digital_wallet,USD,False,True
TXN03538,2019-07-27 18:07:26,Thiel Plc,Misc,2.01,Mastercard Gold,credit_card,USD,False,True
TXN03087,2019-07-27 18:52:20,Fahey Inc,Kids Pets,9.36,Mastercard Gold,credit_card,USD,False,True
TXN04784,2019-07-27 19:38:34,Mohr Inc,Shopping,1002.75,Visa Classic,credit_card,USD,False,True
TXN03994,2019-07-27 19:59:49,Bartoletti And Sons,Personal Care,316.44,Mastercard Gold,credit_card,USD,False,True
TXN02027,2019-07-27 21:57:10,Shields-wunsch,Health Fitness,35.65,Mastercard Gold,credit_card,USD,False,True
TXN03302,2019-07-28 00:07:37,Kerluke,Misc,2.25,Visa Classic,credit_card,USD,False,True
TXN00057,2019-07-28 03:13:08,Nicolas,Entertainment,3.4,PayPal,digital_wallet,USD,False,True
TXN03575,2019-07-28 03:47:44,Wintheiser,Misc,1.18,Revolut,digital_wallet,USD,False,True
TXN00976,2019-07-28 04:07:07,Friesen-stamm,Gas Transport,58.62,Mastercard Gold,credit_card,USD,False,True
TXN00749,2019-07-28 09:20:51,Torp-labadie,Gas Transport,72.66,Mastercard Gold,credit_card,USD,False,True
TXN03529,2019-07-28 10:09:03,Hermann-gaylord,Misc,31.57,Revolut,digital_wallet,USD,False,True
TXN01544,2019-07-28 10:24:22,Pacocha-o'reilly,Grocery,69.4,Revolut,digital_wallet,USD,False,True
TXN04488,2019-07-28 12:08:57,Hudson-grady,Shopping,178.98,Revolut,digital_wallet,USD,False,True
TXN00063,2019-07-28 13:58:48,Dibbert-green,Entertainment,81.34,Revolut,digital_wallet,USD,False,True
TXN04951,2019-07-28 14:26:40,Tillman Llc,Travel,29.91,Mastercard Gold,credit_card,USD,False,False
TXN04829,2019-07-28 14:29:26,Schuppe,Shopping,5.16,Mastercard Gold,credit_card,USD,False,True
TXN00648,2019-07-28 14:51:09,Lakin,Food Dining,113.09,Mastercard Gold,credit_card,USD,False,True
TXN00013,2019-07-28 22:05:56,Fadel,Entertainment,71.53,Revolut,digital_wallet,USD,False,True
TXN03790,2019-07-28 22:16:36,Becker,Personal Care,29.97,Mastercard Gold,credit_card,USD,False,True
TXN03273,2019-07-29 03:07:33,Johnson,Misc,73.51,Revolut,digital_wallet,USD,False,True
TXN03416,2019-07-29 04:58:40,Torp-lemke,Misc,5.41,Revolut,digital_wallet,USD,False,True
TXN03532,2019-07-29 05:21:22,Balistreri-nader,Misc,41.84,Mastercard Gold,credit_card,USD,False,True
TXN01103,2019-07-29 05:22:38,Friesen-d'amore,Gas Transport,74.93,Revolut,digital_wallet,USD,False,True
TXN00740,2019-07-29 08:42:43,Cummings Llc,Gas Transport,75.36,Trade Republic,investment_account,USD,False,True
TXN04105,2019-07-29 09:15:39,Zboncak,Shopping,53.55,Visa Classic,credit_card,USD,False,True
TXN01170,2019-07-29 11:20:35,Heller-langosh,Gas Transport,77.35,Visa Classic,credit_card,USD,False,True
TXN00042,2019-07-29 11:59:08,Grimes Llc,Entertainment,64.93,Mastercard Gold,credit_card,USD,False,True
TXN01998,2019-07-29 16:17:17,Dare-gibson,Health Fitness,53.72,Visa Classic,credit_card,USD,False,True
TXN02882,2019-07-29 16:28:27,Rau-grant,Kids Pets,69.39,Mastercard Gold,credit_card,USD,False,True
TXN00162,2019-07-29 20:34:01,Wilkinson Ltd,Entertainment,30.75,PayPal,digital_wallet,USD,False,True
TXN04388,2019-07-29 21:32:33,Stanton,Shopping,6.42,Mastercard Gold,credit_card,USD,False,True
TXN01404,2019-07-30 08:57:06,Bailey-morar,Grocery,107.64,Mastercard Gold,credit_card,USD,False,True
TXN03506,2019-07-30 12:26:34,Wintheiser,Misc,4.64,Visa Classic,credit_card,USD,False,True
TXN03678,2019-07-30 17:42:44,Zulauf Llc,Personal Care,55.84,Visa Classic,credit_card,USD,False,True
TXN02047,2019-07-30 18:21:47,Cormier Llc,Health Fitness,59.8,Trade Republic,investment_account,USD,False,True
TXN04746,2019-07-30 20:02:57,Botsford Ltd,Shopping,8.98,Trade Republic,investment_account,USD,False,True
TXN04024,2019-07-31 01:23:03,Ankunding Llc,Shopping,107.33,Mastercard Gold,credit_card,USD,False,True
TXN03458,2019-07-31 05:52:57,Kemmer-buckridge,Misc,41.82,Visa Classic,credit_card,USD,False,True
TXN04732,2019-07-31 06:40:42,Friesen Inc,Shopping,3.42,Mastercard Gold,credit_card,USD,False,True
TXN01627,2019-07-31 11:09:00,Murray-smitham,Grocery,83.16,Revolut,digital_wallet,USD,False,True
TXN03789,2019-07-31 12:47:41,Schiller Ltd,Personal Care,13.2,Revolut,digital_wallet,USD,False,True
TXN03910,2019-07-31 19:50:03,Yost-rogahn,Personal Care,40.21,PayPal,digital_wallet,USD,False,True
TXN03531,2019-07-31 21:21:22,Hermann-gaylord,Misc,2.96,Trade Republic,investment_account,USD,False,True
TXN02459,2019-07-31 22:03:19,Terry Ltd,Home,88.77,PayPal,digital_wallet,USD,False,True
TXN04483,2019-08-01 10:03:09,Dooley Inc,Shopping,1.37,PayPal,digital_wallet,USD,False,True
TXN01667,2019-08-02 01:31:53,Bauch-raynor,Grocery,207.34,Revolut,digital_wallet,USD,False,True
TXN04065,2019-08-02 07:06:47,Ruecker,Shopping,3101.45,Revolut,digital_wallet,USD,False,True
TXN01085,2019-08-02 10:23:02,Kutch Llc,Gas Transport,42.67,Mastercard Gold,credit_card,USD,False,True
TXN02167,2019-08-02 15:52:55,Jacobi Inc,Health Fitness,169.54,PayPal,digital_wallet,USD,False,True
TXN02362,2019-08-02 19:29:07,Botsford And Sons,Home,15.96,Visa Classic,credit_card,USD,False,True
TXN00547,2019-08-02 19:49:44,Kutch,Food Dining,39.37,PayPal,digital_wallet,USD,False,True
TXN02491,2019-08-02 23:19:24,Eichmann-kilback,Home,76.93,PayPal,digital_wallet,USD,False,True
TXN01558,2019-08-03 00:55:06,Auer-mosciski,Grocery,106.04,Revolut,digital_wallet,USD,False,True
TXN01038,2019-08-03 03:25:08,Schmitt Inc,Gas Transport,73.07,Trade Republic,investment_account,USD,False,True
TXN01428,2019-08-03 04:42:19,Dubuque Llc,Grocery,71.13,Visa Classic,credit_card,USD,False,True
TXN00119,2019-08-03 08:22:55,Parker,Entertainment,5.02,Mastercard Gold,credit_card,USD,False,True
TXN02745,2019-08-03 13:35:53,Daugherty Llc,Kids Pets,1.75,Mastercard Gold,credit_card,USD,False,True
TXN02835,2019-08-03 13:37:28,Pacocha-weissnat,Kids Pets,13.7,Visa Classic,credit_card,USD,False,True
TXN04190,2019-08-03 13:57:28,Kuhic,Shopping,7.72,PayPal,digital_wallet,USD,False,True
TXN03730,2019-08-03 16:56:51,Roberts,Personal Care,13.13,Revolut,digital_wallet,USD,False,True
TXN00182,2019-08-03 19:01:21,Grimes Llc,Entertainment,59.26,PayPal,digital_wallet,USD,False,True
TXN03394,2019-08-04 01:22:56,Turcotte-halvorson,Misc,114.59,Trade Republic,investment_account,USD,False,True
TXN01268,2019-08-04 01:50:50,Emmerich-luettgen,Grocery,39.84,Revolut,digital_wallet,USD,False,True
TXN01216,2019-08-04 02:50:48,Erdman-kertzmann,Gas Transport,64.37,PayPal,digital_wallet,USD,False,True
TXN01659,2019-08-04 03:12:43,Kutch And Sons,Grocery,250.88,PayPal,digital_wallet,USD,False,True
TXN03611,2019-08-04 03:17:16,Buckridge Plc,Misc,59.17,Revolut,digital_wallet,USD,False,True
TXN01343,2019-08-04 03:17:47,Jaskolski-dibbert,Grocery,38.88,Visa Classic,credit_card,USD,False,True
TXN01242,2019-08-04 04:14:48,Kohler,Grocery,20.69,Revolut,digital_wallet,USD,False,True
TXN01782,2019-08-04 04:20:14,Huel,Grocery,75.03,Revolut,digital_wallet,USD,False,True
TXN00867,2019-08-04 04:41:46,Robel,Gas Transport,67.74,PayPal,digital_wallet,USD,False,True
TXN01760,2019-08-04 05:42:54,Wolf Inc,Grocery,129.81,Revolut,digital_wallet,USD,False,True
TXN01618,2019-08-04 10:25:30,Rutherford-mertz,Grocery,97.01,PayPal,digital_wallet,USD,False,True
TXN01807,2019-08-04 10:55:24,Schamberger-o'keefe,Grocery,116.73,Visa Classic,credit_card,USD,False,True
TXN03241,2019-08-04 15:38:55,Herman,Misc,4.47,Trade Republic,investment_account,USD,False,True
TXN00071,2019-08-04 16:08:07,Hoppe,Entertainment,26.81,Visa Classic,credit_card,USD,False,True
TXN03025,2019-08-04 17:07:00,Pacocha-weissnat,Kids Pets,4.81,Mastercard Gold,credit_card,USD,False,True
TXN04419,2019-08-04 22:58:31,Mohr Inc,Shopping,6.65,Revolut,digital_wallet,USD,False,True
TXN03264,2019-08-05 00:13:39,Zemlak Group,Misc,1.07,Mastercard Gold,credit_card,USD,False,True
TXN00903,2019-08-05 05:43:24,Harber Inc,Gas Transport,72.29,Mastercard Gold,credit_card,USD,False,True
TXN01796,2019-08-05 06:17:06,Cartwright-harris,Grocery,35.56,Revolut,digital_wallet,USD,False,True
TXN03235,2019-08-05 07:12:37,Stehr,Misc,7.83,PayPal,digital_wallet,USD,False,True
TXN04481,2019-08-05 07:21:07,Jacobi And Sons,Shopping,3.96,Trade Republic,investment_account,USD,False,True
TXN01001,2019-08-05 08:28:42,Brekke And Sons,Gas Transport,108.17,Trade Republic,investment_account,USD,False,True
TXN03508,2019-08-05 09:41:24,Halvorson Group,Misc,39.03,Revolut,digital_wallet,USD,False,True
TXN00889,2019-08-05 11:16:21,Erdman-kertzmann,Gas Transport,50.16,Revolut,digital_wallet,USD,False,True
TXN02439,2019-08-05 14:54:16,Denesik,Home,28.31,Revolut,digital_wallet,USD,False,True
TXN04798,2019-08-05 18:15:15,Pouros-haag,Shopping,8.34,PayPal,digital_wallet,USD,False,True
TXN03677,2019-08-05 19:22:56,Zemlak,Personal Care,29.25,Trade Republic,investment_account,USD,False,False
TXN00378,2019-08-05 20:59:55,Kilback Group,Food Dining,22.67,Mastercard Gold,credit_card,USD,False,True
TXN04657,2019-08-06 07:18:09,Hickle Group,Shopping,3.43,Revolut,digital_wallet,USD,False,True
TXN01727,2019-08-06 09:57:48,Rau And Sons,Grocery,92.82,Visa Classic,credit_card,USD,False,True
TXN00947,2019-08-06 11:38:31,Harber Inc,Gas Transport,49.15,Trade Republic,investment_account,USD,False,True
TXN00087,2019-08-07 13:00:46,Turcotte,Entertainment,23.65,Mastercard Gold,credit_card,USD,False,True
TXN00517,2019-08-08 04:15:42,Reinger,Food Dining,106.78,PayPal,digital_wallet,USD,False,True
TXN01131,2019-08-08 04:18:42,Kuvalis Ltd,Gas Transport,73.27,Mastercard Gold,credit_card,USD,False,True
TXN04174,2019-08-08 05:34:10,Little,Shopping,9.05,Revolut,digital_wallet,USD,False,True
TXN00780,2019-08-08 08:48:31,Conroy-cruickshank,Gas Transport,45.42,PayPal,digital_wallet,USD,False,True
TXN00904,2019-08-08 11:24:16,Koss And Sons,Gas Transport,56.6,Visa Classic,credit_card,USD,False,True
TXN03220,2019-08-08 11:35:55,Corwin-gorczany,Misc,1.61,Mastercard Gold,credit_card,USD,False,True
TXN04202,2019-08-08 11:49:26,Ankunding Llc,Shopping,31.25,PayPal,digital_wallet,USD,False,True
TXN00009,2019-08-08 14:03:14,Grimes Llc,Entertainment,76.83,Revolut,digital_wallet,USD,False,True
TXN01933,2019-08-08 15:26:54,Dietrich-fadel,Health Fitness,101.53,Visa Classic,credit_card,USD,False,True
TXN02634,2019-08-08 16:54:45,Denesik,Home,70.95,Mastercard Gold,credit_card,USD,False,True
TXN02507,2019-08-08 19:49:42,Stark-koss,Home,3.52,PayPal,digital_wallet,USD,False,True
TXN02864,2019-08-08 20:46:47,Yost,Kids Pets,43.36,Revolut,digital_wallet,USD,False,True
TXN03909,2019-08-09 12:43:41,Gottlieb-hansen,Personal Care,38.71,Visa Classic,credit_card,USD,False,True
TXN02420,2019-08-09 13:03:31,Renner Ltd,Home,81.03,Mastercard Gold,credit_card,USD,False,True
TXN03903,2019-08-09 18:24:53,Kozey-kuhlman,Personal Care,8.64,Trade Republic,investment_account,USD,False,True
TXN03844,2019-08-09 20:21:16,Langworth Llc,Personal Care,12.61,Trade Republic,investment_account,USD,False,True
TXN04319,2019-08-09 20:30:18,Price Inc,Shopping,418.58,PayPal,digital_wallet,USD,False,True
TXN01651,2019-08-10 01:58:44,Osinski,Grocery,115.6,Mastercard Gold,credit_card,USD,False,True
